,date,ind,rain,ind.1,temp,ind.2,wetb,dewpt,vappr,rhum,msl
85980,2017-06-04 13:00:00,0,0,0,14.7,0,11.7,8.7,11.3,67,1012.4
85981,2017-06-04 14:00:00,0,0.2,0,14.0,0,11.3,8.7,11.2,70,1012.0
85982,2017-06-04 15:00:00,0,0,0,15.2,0,12.1,9.3,11.7,67,1011.8
85983,2017-06-04 16:00:00,0,0,0,16.1,0,12.1,8.3,11.0,60,1011.1
85984,2017-06-04 17:00:00,0,0,0,16.2,0,12.2,8.5,11.1,60,1010.5
85985,2017-06-04 18:00:00,0,0,0,15.9,0,11.5,7.0,10.0,55,1009.9
85986,2017-06-04 19:00:00,0,0.1,0,13.7,0,11.5,9.5,11.8,75,1010.0
85987,2017-06-04 20:00:00,0,1,0,11.8,0,11.1,10.3,12.5,90,1009.6
85988,2017-06-04 21:00:00,0,0.1,0,10.8,0,9.9,9.0,11.5,88,1009.3
85989,2017-06-04 22:00:00,0,1.3,0,10.4,0,9.7,8.9,11.4,90,1008.3
85990,2017-06-04 23:00:00,0,0,0,10.1,0,8.5,6.6,9.7,78,1006.9
85991,2017-06-05 00:00:00,0,0.7,0,11.1,0,10.2,9.2,11.7,88,1005.4
85992,2017-06-05 01:00:00,0,1.3,0,10.9,0,10.5,10.1,12.4,94,1003.5
85993,2017-06-05 02:00:00,0,0,0,12.3,0,11.1,10.1,12.3,86,1001.9
85994,2017-06-05 03:00:00,0,0,0,12.4,0,11.6,10.9,13.0,90,1001.0
85995,2017-06-05 04:00:00,0,0,0,12.6,0,11.9,11.2,13.3,91,1000.1
85996,2017-06-05 05:00:00,0,0,0,13.1,0,12.1,11.2,13.3,88,999.8
85997,2017-06-05 06:00:00,0,1.3,0,11.8,0,11.1,10.4,12.6,91,1000.1
85998,2017-06-05 07:00:00,0,0,0,11.4,0,10.6,9.9,12.2,90,1000.0
85999,2017-06-05 08:00:00,0,0,0,12.2,0,11.0,9.8,12.1,85,999.9
86000,2017-06-05 09:00:00,0,0,0,13.2,0,11.2,9.3,11.7,77,999.4
86001,2017-06-05 10:00:00,0,0,0,13.9,0,11.5,9.2,11.6,72,999.0
86002,2017-06-05 11:00:00,0,0,0,15.7,0,12.2,8.9,11.4,63,998.7
86003,2017-06-05 12:00:00,0,0,0,14.8,0,11.5,8.3,10.9,64,998.2
86004,2017-06-05 13:00:00,0,0,0,14.9,0,11.6,8.3,11.0,64,997.8
86005,2017-06-05 14:00:00,0,0,0,14.8,0,11.1,7.4,10.3,61,996.8
86006,2017-06-05 15:00:00,0,0.1,0,14.0,0,11.2,8.3,11.0,68,995.7
86007,2017-06-05 16:00:00,0,0.6,0,12.1,0,10.1,8.1,10.8,76,995.2
86008,2017-06-05 17:00:00,0,0.8,0,10.8,0,9.4,7.9,10.6,82,994.4
86009,2017-06-05 18:00:00,0,0.9,0,9.7,0,9.1,8.4,11.0,91,993.8
86010,2017-06-05 19:00:00,0,0.9,0,9.8,0,9.5,9.2,11.6,95,993.8
86011,2017-06-05 20:00:00,0,2,0,9.7,0,9.4,9.2,11.6,96,993.4
86012,2017-06-05 21:00:00,0,2.8,0,10.0,0,9.7,9.3,11.7,95,993.6
86013,2017-06-05 22:00:00,0,0.8,0,9.7,0,9.4,9.0,11.5,95,993.8
86014,2017-06-05 23:00:00,0,0.1,0,9.6,0,9.2,8.9,11.4,95,993.9
86015,2017-06-06 00:00:00,0,0,0,9.6,0,9.1,8.5,11.1,92,994.2
86016,2017-06-06 01:00:00,0,0,0,9.4,0,8.9,8.3,11.0,92,994.5
86017,2017-06-06 02:00:00,0,0,0,9.3,0,8.6,7.9,10.7,91,994.6
86018,2017-06-06 03:00:00,0,0,0,9.1,0,8.4,7.7,10.5,90,994.9
86019,2017-06-06 04:00:00,0,0,0,8.5,0,7.8,7.0,10.0,90,995.5
86020,2017-06-06 05:00:00,0,0,0,8.5,0,7.9,7.1,10.1,91,996.0
86021,2017-06-06 06:00:00,0,0,0,9.9,0,9.0,8.0,10.8,88,996.7
86022,2017-06-06 07:00:00,0,0.1,0,10.8,0,9.4,7.8,10.6,81,997.3
86023,2017-06-06 08:00:00,0,0,0,12.2,0,10.2,8.2,10.9,76,997.8
86024,2017-06-06 09:00:00,0,0,0,13.7,0,11.4,9.2,11.7,74,998.2
86025,2017-06-06 10:00:00,0,0,0,13.9,0,10.9,7.8,10.6,66,998.5
86026,2017-06-06 11:00:00,0,0,0,15.0,0,12.0,9.1,11.5,67,999.1
86027,2017-06-06 12:00:00,0,0,0,15.7,0,12.4,9.3,11.7,65,999.2
86028,2017-06-06 13:00:00,0,0,0,16.4,0,12.6,9.0,11.4,61,999.5
86029,2017-06-06 14:00:00,0,0,0,16.8,0,12.7,8.9,11.4,59,999.9
86030,2017-06-06 15:00:00,0,0,0,17.2,0,12.2,7.2,10.2,51,1000.5
86031,2017-06-06 16:00:00,0,0,0,16.9,0,12.0,7.1,10.1,52,1001.3
86032,2017-06-06 17:00:00,0,0,0,16.1,0,10.9,5.3,8.9,48,1001.8
86033,2017-06-06 18:00:00,0,0,0,14.5,0,10.4,6.0,9.4,56,1002.7
86034,2017-06-06 19:00:00,0,0,0,13.5,0,9.7,5.5,9.0,58,1003.3
86035,2017-06-06 20:00:00,0,0,0,12.1,0,9.1,5.7,9.2,65,1004.0
86036,2017-06-06 21:00:00,0,0,0,10.9,0,8.7,6.2,9.5,72,1004.9
86037,2017-06-06 22:00:00,0,0,0,9.9,0,8.2,6.4,9.6,78,1005.7
86038,2017-06-06 23:00:00,0,0,0,9.7,0,8.2,6.6,9.7,80,1006.3
86039,2017-06-07 00:00:00,0,0,0,10.3,0,8.9,7.4,10.3,81,1007.2
86040,2017-06-07 01:00:00,0,0,0,9.8,0,8.6,7.4,10.3,85,1008.1
86041,2017-06-07 02:00:00,0,0,0,9.1,0,8.3,7.5,10.4,89,1008.5
86042,2017-06-07 03:00:00,0,0,0,8.7,0,8.1,7.3,10.2,91,1009.0
86043,2017-06-07 04:00:00,0,0,0,8.1,0,7.7,7.1,10.1,93,1009.4
86044,2017-06-07 05:00:00,0,0,0,8.0,0,7.5,6.9,10.0,93,1010.2
86045,2017-06-07 06:00:00,0,0,0,9.7,0,8.7,7.7,10.5,87,1010.7
86046,2017-06-07 07:00:00,0,0,0,11.6,0,10.0,8.3,11.0,80,1011.0
86047,2017-06-07 08:00:00,0,0,0,13.1,0,10.8,8.5,11.1,73,1011.2
86048,2017-06-07 09:00:00,0,0,0,14.9,0,11.4,8.0,10.7,63,1011.1
86049,2017-06-07 10:00:00,0,0,0,14.2,0,11.0,7.7,10.5,64,1010.9
86050,2017-06-07 11:00:00,0,0,0,15.2,0,11.1,6.8,9.9,57,1010.8
86051,2017-06-07 12:00:00,0,0,0,15.9,0,11.3,6.7,9.8,54,1010.3
86052,2017-06-07 13:00:00,0,0,0,15.4,0,11.2,7.0,10.0,57,1010.0
86053,2017-06-07 14:00:00,0,0,0,15.5,0,11.4,7.4,10.3,58,1009.2
86054,2017-06-07 15:00:00,0,0,0,14.7,0,11.2,7.6,10.4,62,1008.7
86055,2017-06-07 16:00:00,0,0.4,0,13.1,0,11.3,9.6,12.0,79,1008.2
86056,2017-06-07 17:00:00,0,1.4,0,12.2,0,11.6,10.9,13.1,91,1007.4
86057,2017-06-07 18:00:00,0,1.1,0,12.2,0,11.7,11.2,13.3,93,1006.5
86058,2017-06-07 19:00:00,0,0.1,0,12.5,0,11.9,11.4,13.5,92,1005.5
86059,2017-06-07 20:00:00,0,0,0,12.6,0,12.1,11.7,13.8,94,1005.4
86060,2017-06-07 21:00:00,0,0,0,12.7,0,12.3,12.0,14.1,96,1005.3
86061,2017-06-07 22:00:00,0,0,0,13.1,0,12.8,12.6,14.6,97,1005.3
86062,2017-06-07 23:00:00,0,0,0,14.1,0,13.7,13.4,15.4,95,1005.0
86063,2017-06-08 00:00:00,0,0,0,14.1,0,13.6,13.3,15.3,95,1004.6
86064,2017-06-08 01:00:00,0,0.1,0,14.1,0,13.6,13.1,15.1,93,1004.3
86065,2017-06-08 02:00:00,0,1,0,13.6,0,13.3,12.9,14.9,95,1003.6
86066,2017-06-08 03:00:00,0,0.8,0,13.3,0,13.0,12.7,14.7,96,1003.0
86067,2017-06-08 04:00:00,0,1.7,0,13.2,0,12.8,12.6,14.5,96,1002.0
86068,2017-06-08 05:00:00,0,1.9,0,13.1,0,12.8,12.6,14.5,96,1001.2
86069,2017-06-08 06:00:00,0,2.9,0,13.1,0,13.0,12.8,14.8,97,1000.1
86070,2017-06-08 07:00:00,0,0.9,0,13.4,0,13.1,12.8,14.8,96,999.4
86071,2017-06-08 08:00:00,0,0.9,0,13.6,0,13.1,12.8,14.8,95,999.1
86072,2017-06-08 09:00:00,0,0.2,0,14.8,0,14.0,13.4,15.3,91,999.1
86073,2017-06-08 10:00:00,0,0,0,17.0,0,15.1,13.6,15.6,80,998.9
86074,2017-06-08 11:00:00,0,0,0,17.5,0,15.4,13.9,15.9,79,999.0
86075,2017-06-08 12:00:00,0,0,0,19.1,0,15.8,13.2,15.2,68,998.3
86076,2017-06-08 13:00:00,0,0,0,17.3,0,15.2,13.6,15.6,79,998.3
86077,2017-06-08 14:00:00,0,0.6,0,16.6,0,15.2,14.1,16.1,85,998.4
86078,2017-06-08 15:00:00,0,2,0,14.4,0,13.8,13.3,15.3,93,998.8
86079,2017-06-08 16:00:00,0,0.3,0,15.2,0,13.8,12.6,14.6,84,999.2
86080,2017-06-08 17:00:00,0,0,0,17.0,0,14.1,11.8,13.8,71,999.4
86081,2017-06-08 18:00:00,0,0.5,0,16.8,0,13.7,11.1,13.2,69,999.4
86082,2017-06-08 19:00:00,0,0.3,0,12.9,0,11.8,10.9,13.1,88,1000.2
86083,2017-06-08 20:00:00,0,0.1,0,11.9,0,11.3,10.8,12.9,92,1000.8
86084,2017-06-08 21:00:00,0,1.5,0,11.5,0,11.0,10.4,12.6,93,1001.3
86085,2017-06-08 22:00:00,0,0.4,0,11.2,0,10.7,10.2,12.4,93,1001.5
86086,2017-06-08 23:00:00,0,0,0,10.5,0,10.2,9.8,12.1,95,1001.3
86087,2017-06-09 00:00:00,0,0.2,0,10.4,0,9.9,9.5,11.9,94,1001.5
86088,2017-06-09 01:00:00,0,0,0,9.6,0,9.3,8.9,11.4,95,1001.6
86089,2017-06-09 02:00:00,0,0,0,9.6,0,9.3,9.0,11.5,95,1001.9
86090,2017-06-09 03:00:00,0,0.1,0,9.8,0,9.5,9.3,11.7,96,1002.4
86091,2017-06-09 04:00:00,0,0,0,10.2,0,9.9,9.6,12.0,95,1002.9
86092,2017-06-09 05:00:00,0,0,0,9.6,0,9.3,9.0,11.5,96,1004.0
86093,2017-06-09 06:00:00,0,0,0,11.6,0,10.8,10.1,12.3,90,1004.6
86094,2017-06-09 07:00:00,0,0,0,12.8,0,11.5,10.4,12.6,85,1005.6
86095,2017-06-09 08:00:00,0,0,0,14.0,0,12.3,10.7,12.9,80,1006.0
86096,2017-06-09 09:00:00,0,0,0,15.0,0,13.2,11.6,13.6,79,1006.6
86097,2017-06-09 10:00:00,0,0,0,16.7,0,13.6,11.1,13.2,69,1007.4
86098,2017-06-09 11:00:00,0,0,0,16.6,0,14.2,12.2,14.2,75,1007.7
86099,2017-06-09 12:00:00,0,0,0,18.3,0,14.0,10.4,12.6,59,1007.9
86100,2017-06-09 13:00:00,0,0,0,18.7,0,13.9,9.8,12.1,55,1008.2
86101,2017-06-09 14:00:00,0,0,0,18.6,0,14.6,11.3,13.4,62,1008.8
86102,2017-06-09 15:00:00,0,0,0,18.7,0,14.3,10.6,12.8,59,1009.1
86103,2017-06-09 16:00:00,0,0,0,18.2,0,14.3,11.1,13.2,63,1009.2
86104,2017-06-09 17:00:00,0,0,0,17.6,0,13.7,10.4,12.6,62,1009.3
86105,2017-06-09 18:00:00,0,0,0,16.0,0,12.6,9.5,11.9,65,1009.7
86106,2017-06-09 19:00:00,0,0,0,14.9,0,12.0,9.3,11.7,68,1009.8
86107,2017-06-09 20:00:00,0,0.1,0,13.7,0,11.6,9.7,12.0,76,1010.1
86108,2017-06-09 21:00:00,0,0.9,0,12.7,0,11.6,10.7,12.9,87,1009.8
86109,2017-06-09 22:00:00,0,0.3,0,12.6,0,11.3,9.9,12.2,83,1009.9
86110,2017-06-09 23:00:00,0,1.7,0,12.2,0,11.6,11.0,13.1,91,1009.3
86111,2017-06-10 00:00:00,0,1.3,0,12.0,0,11.4,10.9,13.0,93,1008.4
86112,2017-06-10 01:00:00,0,2.6,0,12.4,0,11.9,11.4,13.4,93,1007.0
86113,2017-06-10 02:00:00,0,1.6,0,13.1,0,12.3,11.6,13.6,90,1005.8
86114,2017-06-10 03:00:00,0,2.9,0,13.1,0,12.4,11.8,13.8,91,1004.7
86115,2017-06-10 04:00:00,0,1.2,0,13.6,0,12.9,12.3,14.4,92,1004.2
86116,2017-06-10 05:00:00,0,0,0,14.6,0,13.7,13.1,15.0,90,1003.7
86117,2017-06-10 06:00:00,0,0,0,15.4,0,14.4,13.6,15.6,89,1003.8
86118,2017-06-10 07:00:00,0,0,0,15.9,0,14.9,14.2,16.2,90,1004.1
86119,2017-06-10 08:00:00,0,0,0,16.0,0,15.1,14.3,16.3,89,1004.9
86120,2017-06-10 09:00:00,0,0,0,16.8,0,15.1,13.7,15.7,82,1004.9
86121,2017-06-10 10:00:00,0,0,0,17.3,0,14.9,13.1,15.1,76,1005.2
86122,2017-06-10 11:00:00,0,0,0,17.4,0,14.2,11.7,13.7,69,1005.4
86123,2017-06-10 12:00:00,0,0,0,18.3,0,14.3,11.0,13.1,62,1005.4
86124,2017-06-10 13:00:00,0,0,0,20.3,0,15.6,12.0,14.0,58,1005.3
86125,2017-06-10 14:00:00,0,0,0,20.2,0,15.6,12.0,14.0,59,1005.4
86126,2017-06-10 15:00:00,0,0,0,20.0,0,15.3,11.6,13.6,58,1005.5
86127,2017-06-10 16:00:00,0,0,0,20.0,0,15.2,11.5,13.5,58,1005.3
86128,2017-06-10 17:00:00,0,0,0,19.3,0,15.0,11.4,13.5,60,1005.2
86129,2017-06-10 18:00:00,0,0,0,18.6,0,14.5,11.2,13.3,61,1005.3
86130,2017-06-10 19:00:00,0,0,0,16.8,0,13.6,10.8,13.0,67,1005.7
86131,2017-06-10 20:00:00,0,0,0,16.2,0,13.4,11.0,13.2,71,1006.0
86132,2017-06-10 21:00:00,0,0,0,15.0,0,13.0,11.3,13.4,78,1006.6
86133,2017-06-10 22:00:00,0,0,0,14.6,0,12.4,10.5,12.7,76,1006.9
86134,2017-06-10 23:00:00,0,0,0,14.2,0,12.2,10.4,12.6,77,1006.9
86135,2017-06-11 00:00:00,0,0,0,14.1,0,12.2,10.5,12.7,79,1006.9
86136,2017-06-11 01:00:00,0,0,0,13.5,0,11.6,9.9,12.2,78,1006.5
86137,2017-06-11 02:00:00,0,0,0,13.4,0,11.4,9.5,11.9,77,1006.2
86138,2017-06-11 03:00:00,0,0,0,13.4,0,11.2,9.0,11.5,74,1005.9
86139,2017-06-11 04:00:00,0,0,0,13.6,0,11.2,8.9,11.4,73,1005.7
86140,2017-06-11 05:00:00,0,0,0,13.9,0,11.4,9.0,11.5,72,1005.6
86141,2017-06-11 06:00:00,0,0,0,14.0,0,11.7,9.5,11.9,74,1005.4
86142,2017-06-11 07:00:00,0,0,0,14.2,0,12.0,10.0,12.3,75,1005.3
86143,2017-06-11 08:00:00,0,0,0,14.9,0,12.4,10.1,12.3,73,1005.3
86144,2017-06-11 09:00:00,0,0,0,15.8,0,13.0,10.5,12.7,70,1004.7
86145,2017-06-11 10:00:00,0,0,0,16.2,0,12.4,8.7,11.3,61,1004.5
86146,2017-06-11 11:00:00,0,0,0,16.8,0,13.1,9.7,12.0,63,1004.6
86147,2017-06-11 12:00:00,0,0,0,17.5,0,14.1,11.3,13.4,66,1005.0
86148,2017-06-11 13:00:00,0,0,0,17.2,0,14.4,12.1,14.1,72,1004.7
86149,2017-06-11 14:00:00,0,1.7,0,13.6,0,12.5,11.5,13.6,87,1005.2
86150,2017-06-11 15:00:00,0,0.1,0,16.5,0,13.7,11.3,13.4,71,1005.1
86151,2017-06-11 16:00:00,0,0,0,16.7,0,13.4,10.5,12.7,66,1005.3
86152,2017-06-11 17:00:00,0,0,0,15.1,0,12.8,10.7,12.8,74,1005.8
86153,2017-06-11 18:00:00,0,0,0,15.0,0,12.8,10.8,13.0,76,1006.1
86154,2017-06-11 19:00:00,0,0,0,14.2,0,12.2,10.3,12.6,77,1007.1
86155,2017-06-11 20:00:00,0,0,0,14.1,0,11.8,9.7,12.1,74,1007.9
86156,2017-06-11 21:00:00,0,0,0,13.3,0,11.8,10.5,12.7,82,1008.8
86157,2017-06-11 22:00:00,0,0,0,12.7,0,11.5,10.4,12.6,86,1009.3
86158,2017-06-11 23:00:00,0,0,0,12.8,0,11.4,10.2,12.4,84,1009.5
86159,2017-06-12 00:00:00,0,0,0,12.6,0,11.0,9.5,11.9,81,1009.9
86160,2017-06-12 01:00:00,0,0,0,12.4,0,10.9,9.4,11.8,81,1010.1
86161,2017-06-12 02:00:00,0,0,0,12.0,0,10.7,9.4,11.8,83,1010.6
86162,2017-06-12 03:00:00,0,0,0,12.1,0,10.8,9.5,11.8,84,1011.0
86163,2017-06-12 04:00:00,0,0,0,12.0,0,10.8,9.6,12.0,85,1011.3
86164,2017-06-12 05:00:00,0,0,0,12.2,0,10.9,9.6,12.0,84,1012.1
86165,2017-06-12 06:00:00,0,0,0,12.4,0,11.3,10.3,12.5,86,1012.9
86166,2017-06-12 07:00:00,0,0.1,0,12.1,0,11.4,10.8,13.0,91,1013.8
86167,2017-06-12 08:00:00,0,1.6,0,11.9,0,11.5,11.1,13.2,95,1014.5
86168,2017-06-12 09:00:00,0,0,0,13.5,0,12.4,11.6,13.6,88,1015.1
86169,2017-06-12 10:00:00,0,0,0,14.7,0,12.5,10.4,12.6,75,1015.5
86170,2017-06-12 11:00:00,0,0,0,16.5,0,13.2,10.2,12.4,66,1015.7
86171,2017-06-12 12:00:00,0,0,0,17.1,0,13.4,10.1,12.4,63,1016.2
86172,2017-06-12 13:00:00,0,0,0,16.2,0,13.1,10.4,12.6,68,1016.5
86173,2017-06-12 14:00:00,0,0,0,15.7,0,13.0,10.7,12.8,72,1016.8
86174,2017-06-12 15:00:00,0,0,0,15.9,0,13.3,11.1,13.2,72,1017.1
86175,2017-06-12 16:00:00,0,0,0,15.9,0,13.0,10.5,12.7,70,1017.2
86176,2017-06-12 17:00:00,0,0,0,15.8,0,12.9,10.4,12.6,70,1017.4
86177,2017-06-12 18:00:00,0,0,0,15.5,0,13.1,11.1,13.2,74,1017.4
86178,2017-06-12 19:00:00,0,0,0,14.9,0,12.8,11.0,13.2,77,1017.4
86179,2017-06-12 20:00:00,0,0,0,14.5,0,12.6,11.0,13.1,79,1017.6
86180,2017-06-12 21:00:00,0,0,0,14.0,0,12.6,11.5,13.5,84,1017.9
86181,2017-06-12 22:00:00,0,0,0,13.8,0,12.5,11.4,13.5,85,1017.7
86182,2017-06-12 23:00:00,0,0,0,13.6,0,12.4,11.3,13.4,86,1017.5
86183,2017-06-13 00:00:00,0,0,0,13.8,0,12.7,11.7,13.8,87,1017.4
86184,2017-06-13 01:00:00,0,0,0,14.0,0,12.9,12.0,14.0,87,1017.4
86185,2017-06-13 02:00:00,0,0,0,13.8,0,12.8,11.9,13.9,88,1017.2
86186,2017-06-13 03:00:00,0,0,0,13.5,0,12.6,11.7,13.8,89,1017.1
86187,2017-06-13 04:00:00,0,0,0,13.3,0,12.5,11.8,13.9,91,1017.2
86188,2017-06-13 05:00:00,0,0,0,13.2,0,12.4,11.7,13.7,90,1017.1
86189,2017-06-13 06:00:00,0,0,0,13.8,0,12.4,11.2,13.3,84,1017.0
86190,2017-06-13 07:00:00,0,0,0,14.7,0,13.1,11.8,13.9,82,1017.3
86191,2017-06-13 08:00:00,0,0,0,15.0,0,13.3,11.9,13.9,81,1017.4
86192,2017-06-13 09:00:00,0,0,0,16.7,0,14.4,12.7,14.6,77,1017.3
86193,2017-06-13 10:00:00,0,0,0,17.6,0,14.8,12.6,14.6,72,1017.5
86194,2017-06-13 11:00:00,0,0,0,17.6,0,14.9,12.8,14.8,73,1017.7
86195,2017-06-13 12:00:00,0,0,0,19.6,0,16.2,13.6,15.6,68,1017.2
86196,2017-06-13 13:00:00,0,0,0,20.9,0,16.6,13.5,15.5,62,1016.9
86197,2017-06-13 14:00:00,0,0,0,19.3,0,15.9,13.4,15.4,68,1017.1
86198,2017-06-13 15:00:00,0,0,0,20.2,0,16.1,13.2,15.1,64,1017.1
86199,2017-06-13 16:00:00,0,0,0,18.9,0,15.3,12.6,14.6,66,1017.1
86200,2017-06-13 17:00:00,0,0,0,18.5,0,15.2,12.7,14.7,69,1017.1
86201,2017-06-13 18:00:00,0,0,0,17.8,0,14.8,12.4,14.4,70,1016.7
86202,2017-06-13 19:00:00,0,0,0,18.0,0,15.1,12.9,14.9,71,1016.5
86203,2017-06-13 20:00:00,0,0,0,16.8,0,14.4,12.4,14.4,75,1016.5
86204,2017-06-13 21:00:00,0,0,0,15.9,0,13.8,12.0,14.1,78,1016.6
86205,2017-06-13 22:00:00,0,0,0,14.1,0,12.8,11.6,13.7,85,1016.9
86206,2017-06-13 23:00:00,0,0,0,13.5,0,12.2,11.0,13.2,85,1016.8
86207,2017-06-14 00:00:00,0,0,0,13.2,0,11.9,10.7,12.9,84,1016.5
86208,2017-06-14 01:00:00,0,0,0,12.4,0,11.5,10.6,12.8,89,1016.3
86209,2017-06-14 02:00:00,0,0,0,12.1,0,10.9,9.7,12.0,85,1016.2
86210,2017-06-14 03:00:00,0,0,0,12.1,0,10.9,9.8,12.1,86,1016.3
86211,2017-06-14 04:00:00,0,0,0,12.6,0,11.3,10.0,12.3,84,1016.2
86212,2017-06-14 05:00:00,0,0,0,12.8,0,11.1,9.5,11.9,80,1015.8
86213,2017-06-14 06:00:00,0,0,0,13.5,0,11.9,10.3,12.6,81,1015.4
86214,2017-06-14 07:00:00,0,0,0,14.3,0,12.3,10.5,12.7,77,1015.0
86215,2017-06-14 08:00:00,0,0,0,15.6,0,12.6,10.0,12.3,69,1015.1
86216,2017-06-14 09:00:00,0,0,0,17.3,0,13.2,9.5,11.9,59,1014.7
86217,2017-06-14 10:00:00,0,0,0,18.2,0,14.4,11.4,13.5,64,1014.4
86218,2017-06-14 11:00:00,0,0,0,18.6,0,14.8,11.7,13.8,64,1013.9
86219,2017-06-14 12:00:00,0,0,0,19.1,0,15.3,12.3,14.3,64,1013.1
86220,2017-06-14 13:00:00,0,0,0,20.5,0,15.0,10.4,12.6,52,1012.7
86221,2017-06-14 14:00:00,0,0,0,20.7,0,16.1,12.6,14.6,59,1012.4
86222,2017-06-14 15:00:00,0,0,0,20.9,0,15.8,11.8,13.9,56,1011.6
86223,2017-06-14 16:00:00,0,0,0,19.4,0,13.8,8.8,11.4,50,1011.7
86224,2017-06-14 17:00:00,0,0,0,17.7,0,13.4,9.5,11.9,58,1010.8
86225,2017-06-14 18:00:00,0,0,0,16.6,0,12.9,9.6,12.0,63,1010.7
86226,2017-06-14 19:00:00,0,0,0,15.9,0,12.4,9.1,11.6,64,1010.8
86227,2017-06-14 20:00:00,0,0,0,14.8,0,11.7,8.6,11.2,66,1010.1
86228,2017-06-14 21:00:00,0,0,0,15.1,0,11.9,8.9,11.4,66,1009.9
86229,2017-06-14 22:00:00,0,0,0,14.9,0,12.3,10.0,12.3,72,1009.7
86230,2017-06-14 23:00:00,0,0,0,15.1,0,13.0,11.2,13.3,77,1009.6
86231,2017-06-15 00:00:00,0,0,0,15.2,0,13.5,12.2,14.2,82,1009.2
86232,2017-06-15 01:00:00,0,0,0,15.0,0,13.3,11.8,13.9,81,1009.0
86233,2017-06-15 02:00:00,0,0,0,13.9,0,12.5,11.3,13.4,84,1008.9
86234,2017-06-15 03:00:00,0,0,0,13.1,0,12.1,11.2,13.3,88,1009.0
86235,2017-06-15 04:00:00,0,0,0,13.1,0,11.8,10.6,12.8,84,1009.0
86236,2017-06-15 05:00:00,0,0,0,12.6,0,11.4,10.2,12.5,85,1009.2
86237,2017-06-15 06:00:00,0,0,0,12.9,0,11.5,10.2,12.4,83,1009.8
86238,2017-06-15 07:00:00,0,0,0,14.5,0,12.2,10.2,12.4,75,1010.2
86239,2017-06-15 08:00:00,0,0,0,14.3,0,11.8,9.5,11.9,73,1010.5
86240,2017-06-15 09:00:00,0,0,0,16.0,0,12.6,9.6,11.9,65,1010.9
86241,2017-06-15 10:00:00,0,0,0,16.0,0,12.7,9.8,12.1,66,1011.1
86242,2017-06-15 11:00:00,0,0,0,16.9,0,13.0,9.6,11.9,62,1011.1
86243,2017-06-15 12:00:00,0,0,0,17.6,0,13.3,9.5,11.9,58,1011.5
86244,2017-06-15 13:00:00,0,0,0,17.8,0,13.6,10.0,12.3,60,1011.8
86245,2017-06-15 14:00:00,0,0,0,17.9,0,14.2,11.1,13.3,64,1012.0
86246,2017-06-15 15:00:00,0,0,0,17.4,0,13.9,10.9,13.1,65,1012.2
86247,2017-06-15 16:00:00,0,0.3,0,14.8,0,13.0,11.5,13.6,81,1013.1
86248,2017-06-15 17:00:00,0,0.1,0,14.9,0,12.7,10.8,12.9,76,1013.8
86249,2017-06-15 18:00:00,0,0.1,0,14.7,0,12.3,10.1,12.4,74,1014.5
86250,2017-06-15 19:00:00,0,0,0,14.2,0,12.0,10.0,12.3,75,1015.4
86251,2017-06-15 20:00:00,0,0,0,13.8,0,11.6,9.6,12.0,75,1016.2
86252,2017-06-15 21:00:00,0,0,0,13.0,0,10.9,9.0,11.4,76,1017.1
86253,2017-06-15 22:00:00,0,0,0,12.5,0,10.9,9.2,11.7,80,1017.8
86254,2017-06-15 23:00:00,0,0,0,11.8,0,10.5,9.3,11.7,84,1018.5
86255,2017-06-16 00:00:00,0,0,0,11.8,0,10.7,9.6,12.0,86,1019.1
86256,2017-06-16 01:00:00,0,0,0,12.0,0,10.9,10.0,12.3,87,1019.4
86257,2017-06-16 02:00:00,0,0,0,12.5,0,11.3,10.2,12.4,85,1019.7
86258,2017-06-16 03:00:00,0,0,0,12.7,0,11.5,10.3,12.6,85,1020.1
86259,2017-06-16 04:00:00,0,0,0,12.4,0,11.4,10.5,12.7,88,1020.0
86260,2017-06-16 05:00:00,0,0,0,13.3,0,12.1,11.0,13.1,86,1020.6
86261,2017-06-16 06:00:00,0,0,0,13.9,0,12.6,11.4,13.5,84,1020.8
86262,2017-06-16 07:00:00,0,0,0,14.7,0,13.0,11.6,13.6,81,1021.2
86263,2017-06-16 08:00:00,0,0,0,15.5,0,13.7,12.2,14.2,81,1021.7
86264,2017-06-16 09:00:00,0,0,0,16.2,0,14.0,12.3,14.3,77,1021.8
86265,2017-06-16 10:00:00,0,0,0,17.4,0,15.2,13.5,15.5,77,1022.4
86266,2017-06-16 11:00:00,0,0,0,17.2,0,15.2,13.7,15.7,80,1023.0
86267,2017-06-16 12:00:00,0,0,0,17.6,0,15.7,14.3,16.3,81,1023.3
86268,2017-06-16 13:00:00,0,0,0,19.1,0,16.9,15.4,17.5,78,1023.4
86269,2017-06-16 14:00:00,0,0,0,19.8,0,17.5,16.0,18.2,78,1023.4
86270,2017-06-16 15:00:00,0,0,0,19.5,0,17.2,15.6,17.7,78,1023.6
86271,2017-06-16 16:00:00,0,0,0,19.8,0,17.4,15.8,17.9,77,1023.7
86272,2017-06-16 17:00:00,0,0,0,20.5,0,18.0,16.4,18.6,77,1023.5
86273,2017-06-16 18:00:00,0,0,0,21.4,0,18.2,16.2,18.4,72,1023.7
86274,2017-06-16 19:00:00,0,0,0,20.4,0,16.0,12.7,14.7,61,1024.0
